"Reporter Name","Partner Name","Year","Trade Flow","No Of exported HS6 digit Products","Export Share in Total Products (%)","Export (US$ Thousand)","Export Partner Share (%)"
"Serbia, FR(Serbia/Montenegro)","Europe & Central Asia","2014.0","Export","3770.0","99.39","14027413.91","94.5"
"Serbia, FR(Serbia/Montenegro)","Ecuador","2014.0","Export","4.0","0.11","22.22","0.0"
"Serbia, FR(Serbia/Montenegro)","Egypt, Arab Rep.","2014.0","Export","147.0","3.88","35426.86","0.24"
"Serbia, FR(Serbia/Montenegro)","Eritrea","2014.0","Export","7.0","0.18","51.8","0.0"
"Serbia, FR(Serbia/Montenegro)","Spain","2014.0","Export","427.0","11.26","123925.08","0.83"
"Serbia, FR(Serbia/Montenegro)","Estonia","2014.0","Export","125.0","3.3","5480.91","0.04"
"Serbia, FR(Serbia/Montenegro)","Ethiopia(excludes Eritrea)","2014.0","Export","47.0","1.24","1383.19","0.01"
"Serbia, FR(Serbia/Montenegro)","Finland","2014.0","Export","153.0","4.03","15005.05","0.1"
"Serbia, FR(Serbia/Montenegro)","Fiji","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Falkland Island","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","France","2014.0","Export","973.0","25.65","417788.35","2.81"
"Serbia, FR(Serbia/Montenegro)","Faeroe Islands","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Micronesia, Fed. Sts.","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Gabon","2014.0","Export","128.0","3.37","600.25","0.0"
"Serbia, FR(Serbia/Montenegro)","United Kingdom","2014.0","Export","594.0","15.66","153741.31","1.04"
"Serbia, FR(Serbia/Montenegro)","Georgia","2014.0","Export","65.0","1.71","12741.64","0.09"
"Serbia, FR(Serbia/Montenegro)","Ghana","2014.0","Export","46.0","1.21","175.18","0.0"
"Serbia, FR(Serbia/Montenegro)","Gibraltar","2014.0","Export","2.0","0.05","1.77","0.0"
"Serbia, FR(Serbia/Montenegro)","Guinea","2014.0","Export","4.0","0.11","23.82","0.0"
"Serbia, FR(Serbia/Montenegro)","Gambia, The","2014.0","Export","1.0","0.03","130.68","0.0"
"Serbia, FR(Serbia/Montenegro)","Equatorial Guinea","2014.0","Export","144.0","3.8","3985.53","0.03"
"Serbia, FR(Serbia/Montenegro)","Greece","2014.0","Export","791.0","20.85","167136.87","1.13"
"Serbia, FR(Serbia/Montenegro)","Grenada","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Guatemala","2014.0","Export","5.0","0.13","723.27","0.0"
"Serbia, FR(Serbia/Montenegro)","Guyana","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Hong Kong, China","2014.0","Export","90.0","2.37","70338.73","0.47"
"Serbia, FR(Serbia/Montenegro)","Honduras","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Croatia","2014.0","Export","2057.0","54.23","458794.24","3.09"
"Serbia, FR(Serbia/Montenegro)","Haiti","2014.0","Export","1.0","0.03","7.52","0.0"
"Serbia, FR(Serbia/Montenegro)","Hungary","2014.0","Export","1132.0","29.84","378337.2","2.55"
"Serbia, FR(Serbia/Montenegro)","Indonesia","2014.0","Export","18.0","0.47","4384.23","0.03"
"Serbia, FR(Serbia/Montenegro)","India","2014.0","Export","81.0","2.14","8742.98","0.06"
"Serbia, FR(Serbia/Montenegro)","British Indian Ocean Ter.","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Ireland","2014.0","Export","104.0","2.74","6874.99","0.05"
"Serbia, FR(Serbia/Montenegro)","Iran, Islamic Rep.","2014.0","Export","79.0","2.08","15869.05","0.11"
"Serbia, FR(Serbia/Montenegro)","Iraq","2014.0","Export","138.0","3.64","8023.23","0.05"
"Serbia, FR(Serbia/Montenegro)","Iceland","2014.0","Export","72.0","1.9","582.6","0.0"
"Serbia, FR(Serbia/Montenegro)","Israel","2014.0","Export","165.0","4.35","17527.71","0.12"
"Serbia, FR(Serbia/Montenegro)","Italy","2014.0","Export","1353.0","35.67","2576937.8","17.36"
"Serbia, FR(Serbia/Montenegro)","Jamaica","2014.0","Export","4.0","0.11","0.35","0.0"
"Serbia, FR(Serbia/Montenegro)","Jordan","2014.0","Export","50.0","1.32","1976.32","0.01"
"Serbia, FR(Serbia/Montenegro)","Japan","2014.0","Export","71.0","1.87","6753.11","0.05"
"Serbia, FR(Serbia/Montenegro)","Kazakhstan","2014.0","Export","245.0","6.46","16846.06","0.11"
"Serbia, FR(Serbia/Montenegro)","Kenya","2014.0","Export","42.0","1.11","22584.12","0.15"
"Serbia, FR(Serbia/Montenegro)","Kyrgyz Republic","2014.0","Export","123.0","3.24","1388.81","0.01"
"Serbia, FR(Serbia/Montenegro)","Cambodia","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Kiribati","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","St. Kitts and Nevis","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Korea, Rep.","2014.0","Export","62.0","1.63","2411.36","0.02"
"Serbia, FR(Serbia/Montenegro)","Kuwait","2014.0","Export","16.0","0.42","2918.79","0.02"
"Serbia, FR(Serbia/Montenegro)","Lao PDR","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Lebanon","2014.0","Export","68.0","1.79","7772.13","0.05"
"Serbia, FR(Serbia/Montenegro)","Liberia","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Libya","2014.0","Export","153.0","4.03","31637.97","0.21"
"Serbia, FR(Serbia/Montenegro)","Latin America & Caribbean","2014.0","Export","265.0","6.99","29881.55","0.2"
"Serbia, FR(Serbia/Montenegro)","Sri Lanka","2014.0","Export","9.0","0.24","337.13","0.0"
"Serbia, FR(Serbia/Montenegro)","Lesotho","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Lithuania","2014.0","Export","189.0","4.98","30914.99","0.21"
"Serbia, FR(Serbia/Montenegro)","Luxembourg","2014.0","Export","62.0","1.63","10821.16","0.07"
"Serbia, FR(Serbia/Montenegro)","Latvia","2014.0","Export","88.0","2.32","6363.43","0.04"
"Serbia, FR(Serbia/Montenegro)","Macao","2014.0","Export","","","",""
"Serbia, FR(Serbia/Montenegro)","Morocco","2014.0","Export","28.0","0.74","1458.09","0.01"
"Serbia, FR(Serbia/Montenegro)","Moldova","2014.0","Export","204.0","5.38","17010.48","0.11"
"Serbia, FR(Serbia/Montenegro)","Madagascar","2014.0","Export","3.0","0.08","17.67","0.0"
"Serbia, FR(Serbia/Montenegro)","Middle East & North Africa","2014.0","Export","738.0","19.46","186417.92","1.26"
"Serbia, FR(Serbia/Montenegro)","Mexico","2014.0","Export","61.0","1.61","4235.19","0.03"
"Serbia, FR(Serbia/Montenegro)","Marshall Islands","2014.0","Export","","","",""
